customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
17036,1,2010-11-21,176.9,32,4,1,1,Promising
17038,1,2010-10-20,630.77,64,3,1,3,About to Sleep
17039,1,2010-04-14,1954.99,253,1,1,4,Hibernating
17040,1,2010-06-07,13.52,199,1,1,1,Hibernating
17041,5,2010-12-14,925.01,9,5,4,4,Champion
17043,3,2010-11-29,501.01,24,4,3,3,Potential Loyalists
17044,13,2010-12-15,10102.09,8,5,5,5,Champion
17045,2,2010-11-28,488.24,25,4,2,3,Potential Loyalists
17046,4,2010-09-21,1264.05,93,2,3,4,At Risk
17047,2,2010-10-04,865.68,80,2,2,3,Hibernating
17048,5,2010-09-28,1165.53,86,2,4,4,At Risk
17049,14,2010-11-29,4576.0,24,4,5,5,Loyal Customers
17050,6,2010-11-29,1763.08,24,4,4,4,Loyal Customers
17051,3,2010-09-19,467.25,95,2,3,2,At Risk
17055,1,2010-09-20,239.55,94,2,1,2,Hibernating
17057,1,2010-04-22,294.74,245,1,1,2,Hibernating
17059,6,2010-12-05,2525.19,18,5,4,5,Champion
17062,6,2010-12-16,815.05,7,5,4,3,Champion
17063,11,2010-11-25,1920.88,28,4,5,4,Loyal Customers
17065,2,2010-03-12,194.7,286,1,2,1,Hibernating
17068,29,2010-12-16,4754.09,7,5,5,5,Champion
17069,9,2010-12-23,2918.88,0,5,5,5,Champion
17070,1,2010-10-25,133.18,59,3,1,1,About to Sleep
17071,6,2010-11-25,1391.3700000000001,28,4,4,4,Loyal Customers
17072,1,2010-03-24,282.05,274,1,1,2,Hibernating
17074,1,2010-05-26,203.05,211,1,1,1,Hibernating
17075,5,2010-10-06,1219.91,78,2,4,4,At Risk
17076,3,2010-12-10,485.49,13,5,3,3,Potential Loyalists
17077,1,2010-05-10,306.0,227,1,1,2,Hibernating
17080,5,2010-11-25,669.91,28,4,4,3,Loyal Customers
17081,4,2010-11-09,674.23,44,3,3,3,Need Attention
17082,2,2010-11-10,1819.98,43,3,2,4,About to Sleep
17083,7,2010-11-02,2650.77,51,3,4,5,Loyal Customers
17084,2,2010-11-08,2256.47,45,3,2,5,About to Sleep
17085,26,2010-12-20,6662.36,3,5,5,5,Champion
17089,1,2010-11-18,128.45,35,4,1,1,Promising
17090,8,2010-12-20,1258.17,3,5,5,4,Champion
17091,12,2010-12-07,3712.54,16,5,5,5,Champion
17092,10,2010-09-28,3848.83,86,2,5,5,Can't Lose Them
17093,1,2010-04-26,235.88,241,1,1,1,Hibernating
17094,1,2010-10-12,100.2,72,3,1,1,About to Sleep
17095,4,2010-10-11,962.99,73,3,3,4,Need Attention
17096,10,2010-11-24,2775.95,29,4,5,5,Loyal Customers
17098,3,2010-11-23,591.0699999999999,30,4,3,3,Potential Loyalists
17099,1,2010-06-24,582.17,182,1,1,3,Hibernating
17101,3,2010-11-10,885.3199999999999,43,3,3,3,Need Attention
17104,1,2010-10-12,474.03,72,3,1,2,About to Sleep
17106,1,2010-11-15,491.23,38,4,1,3,Promising
17107,6,2010-11-07,5283.59,46,3,4,5,Loyal Customers
17108,1,2010-02-14,174.95,312,1,1,1,Hibernating
17109,2,2010-10-29,410.42,55,3,2,2,About to Sleep
17110,2,2010-07-07,347.4,169,1,2,2,Hibernating
17111,1,2010-10-10,227.97,74,3,1,1,About to Sleep
17112,1,2010-07-25,205.17,151,2,1,1,Hibernating
17113,8,2010-07-22,2536.02,154,2,5,5,Can't Lose Them
17115,7,2010-07-05,1604.44,171,1,4,4,At Risk
17116,1,2010-03-01,389.78,297,1,1,2,Hibernating
17121,1,2010-11-02,314.74,51,3,1,2,About to Sleep
17122,3,2010-11-16,432.18,37,4,3,2,Potential Loyalists
17123,2,2010-09-26,631.87,88,2,2,3,Hibernating
17126,6,2010-12-12,1288.24,11,5,4,4,Champion
17127,4,2010-10-07,1017.0800000000002,77,2,3,4,At Risk
17129,1,2010-07-07,31.85,169,1,1,1,Hibernating
17130,1,2010-01-26,18.38,331,1,1,1,Hibernating
17132,2,2010-09-13,1272.8,101,2,2,4,Hibernating
17133,6,2010-08-24,2963.5299999999997,121,2,4,5,At Risk
17134,1,2010-09-23,212.1,91,2,1,1,Hibernating
17135,5,2010-12-03,825.35,20,5,4,3,Champion
17136,1,2010-02-15,231.68,311,1,1,1,Hibernating
17137,6,2010-10-19,1133.63,65,3,4,4,Loyal Customers
17138,6,2010-11-15,4036.77,38,4,4,5,Loyal Customers
17139,14,2010-11-15,8925.94,38,4,5,5,Loyal Customers
17141,4,2010-10-17,754.33,67,3,3,3,Need Attention
17142,3,2010-10-31,704.75,53,3,3,3,Need Attention
17143,2,2010-10-18,924.11,66,3,2,4,About to Sleep
17145,7,2010-08-31,3106.2200000000003,114,2,4,5,At Risk
17146,14,2010-12-16,5472.96,7,5,5,5,Champion
17147,10,2010-10-22,1581.21,62,3,5,4,Loyal Customers
17149,1,2010-09-14,143.10000000000002,100,2,1,1,Hibernating
17150,4,2010-11-28,1060.0,25,4,3,4,Potential Loyalists
17152,1,2010-10-10,327.0,74,3,1,2,About to Sleep
17155,3,2010-06-30,368.4,176,1,3,2,At Risk
17156,2,2010-08-12,611.67,133,2,2,3,Hibernating
17157,12,2010-08-16,3171.86,129,2,5,5,Can't Lose Them
17158,4,2010-12-14,1144.52,9,5,3,4,Potential Loyalists
17159,2,2010-08-19,560.71,126,2,2,3,Hibernating
17160,11,2010-11-30,5872.99,23,4,5,5,Loyal Customers
17161,1,2010-09-21,856.01,93,2,1,3,Hibernating
17163,2,2010-09-20,406.68,94,2,2,2,Hibernating
17165,5,2010-11-23,1267.93,30,4,4,4,Loyal Customers
17167,3,2010-11-25,867.11,28,4,3,3,Potential Loyalists
17168,1,2010-07-29,400.2,147,2,1,2,Hibernating
17169,2,2010-05-28,328.9,209,1,2,2,Hibernating
17170,3,2010-11-30,238.38,23,4,3,1,Potential Loyalists
17171,1,2010-02-16,159.68,310,1,1,1,Hibernating
17172,3,2010-10-08,343.07,76,3,3,2,Need Attention
17176,2,2010-07-01,596.1899999999999,175,1,2,3,Hibernating
17177,1,2010-07-22,119.5,154,2,1,1,Hibernating
17179,4,2010-12-13,1038.47,10,5,3,4,Potential Loyalists
17180,8,2010-10-13,1465.95,71,3,5,4,Loyal Customers
17181,2,2010-12-01,225.45000000000002,22,4,2,1,Potential Loyalists
17182,1,2010-10-13,142.8,71,3,1,1,About to Sleep
17184,1,2010-05-19,147.86,218,1,1,1,Hibernating
17185,3,2010-04-27,229.46,240,1,3,1,At Risk
17187,1,2010-07-01,263.76,175,1,1,2,Hibernating
17188,9,2010-12-16,2446.27,7,5,5,5,Champion
17189,2,2010-12-15,355.78000000000003,8,5,2,2,Potential Loyalists
17190,5,2010-11-01,933.77,52,3,4,4,Loyal Customers
17191,11,2010-12-06,2504.68,17,5,5,5,Champion
17192,1,2010-06-21,77.83,185,1,1,1,Hibernating
17193,1,2010-11-18,565.74,35,4,1,3,Promising
17194,2,2010-12-14,802.5,9,5,2,3,Potential Loyalists
17195,1,2010-02-22,562.98,304,1,1,3,Hibernating
17196,1,2010-10-08,352.9,76,3,1,2,About to Sleep
17198,2,2010-12-09,521.66,14,5,2,3,Potential Loyalists
17199,1,2010-05-06,145.12,231,1,1,1,Hibernating
17200,3,2010-11-17,176.71,36,4,3,1,Potential Loyalists
17201,4,2010-07-04,915.01,172,1,3,3,At Risk
17202,1,2010-10-15,160.65,69,3,1,1,About to Sleep
17203,4,2010-11-16,2012.03,37,4,3,5,Potential Loyalists
17204,7,2010-12-20,3703.58,3,5,4,5,Champion
17205,2,2010-10-19,615.27,65,3,2,3,About to Sleep
17207,1,2010-02-25,303.21999999999997,301,1,1,2,Hibernating
17208,1,2010-11-09,115.35,44,3,1,1,About to Sleep
17209,1,2010-02-28,238.4,298,1,1,1,Hibernating
17210,1,2010-11-12,253.37,41,4,1,2,Promising
17211,7,2010-12-21,1533.29,2,5,4,4,Champion
17212,2,2010-09-07,567.5600000000001,107,2,2,3,Hibernating
17213,9,2010-12-21,2153.59,2,5,5,5,Champion
17214,1,2010-12-15,171.05,8,5,1,1,New Customers
17215,1,2010-09-01,186.15,113,2,1,1,Hibernating
17216,1,2010-06-03,65.05,203,1,1,1,Hibernating
17217,1,2010-03-30,104.5,268,1,1,1,Hibernating
17218,11,2010-12-19,2545.7,4,5,5,5,Champion
17219,1,2010-10-19,144.9,65,3,1,1,About to Sleep
17220,8,2010-12-10,1601.0,13,5,5,4,Champion
17221,3,2010-04-27,643.39,240,1,3,3,At Risk
17222,5,2010-08-19,1250.86,126,2,4,4,At Risk
17223,2,2010-12-06,446.74,17,5,2,2,Potential Loyalists
17224,1,2010-07-26,100.86,150,2,1,1,Hibernating
17225,1,2010-05-07,131.15,230,1,1,1,Hibernating
17226,2,2010-09-21,506.63,93,2,2,3,Hibernating
17227,7,2010-12-06,1082.71,17,5,4,4,Champion
17228,7,2010-12-07,1271.1499999999999,16,5,4,4,Champion
17230,15,2010-12-20,5398.74,3,5,5,5,Champion
17231,20,2010-12-13,3785.76,10,5,5,5,Champion
17233,1,2010-09-17,190.62,97,2,1,1,Hibernating
17235,7,2010-12-02,1354.82,21,5,4,4,Champion
17236,7,2010-12-12,1139.41,11,5,4,4,Champion
17237,2,2010-11-29,687.39,24,4,2,3,Potential Loyalists
17238,14,2010-12-03,3478.55,20,5,5,5,Champion
17239,4,2010-12-22,809.5,1,5,3,3,Potential Loyalists
17240,1,2010-04-22,130.6,245,1,1,1,Hibernating
17241,12,2010-11-19,2744.14,34,4,5,5,Loyal Customers
17242,3,2010-09-09,1754.24,105,2,3,4,At Risk
17243,44,2010-12-19,8815.07,4,5,5,5,Champion
17244,3,2010-11-21,610.49,32,4,3,3,Potential Loyalists
17245,1,2010-01-19,200.18,338,1,1,1,Hibernating
17246,1,2010-06-11,15.44,195,1,1,1,Hibernating
17248,1,2010-08-15,227.51,130,2,1,1,Hibernating
17249,1,2010-10-07,68.03,77,2,1,1,Hibernating
17251,3,2010-12-12,514.73,11,5,3,3,Potential Loyalists
17254,1,2010-11-03,198.29,50,3,1,1,About to Sleep
17255,2,2010-11-14,500.72,39,4,2,3,Potential Loyalists
17256,3,2010-08-15,258.93,130,2,3,2,At Risk
17257,2,2010-09-29,192.73,85,2,2,1,Hibernating
17258,2,2010-11-08,417.3,45,3,2,2,About to Sleep
17259,5,2010-12-06,1285.97,17,5,4,4,Champion
17260,1,2010-10-24,120.95,60,3,1,1,About to Sleep
17261,1,2010-07-18,230.44,158,2,1,1,Hibernating
17262,6,2010-12-08,824.76,15,5,4,3,Champion
17264,1,2010-10-11,279.59,73,3,1,2,About to Sleep
17266,2,2010-07-28,207.09,148,2,2,1,Hibernating
17268,6,2010-09-20,814.55,94,2,4,3,At Risk
17269,1,2010-11-19,537.46,34,4,1,3,Promising
17270,1,2010-08-27,214.78,118,2,1,1,Hibernating
17273,1,2010-10-11,141.12,73,3,1,1,About to Sleep
17274,1,2010-11-09,465.4,44,3,1,2,About to Sleep
17275,1,2010-11-21,114.52,32,4,1,1,Promising
17276,2,2010-11-05,565.4399999999999,48,3,2,3,About to Sleep
17278,1,2010-05-23,25.2,214,1,1,1,Hibernating
17280,1,2010-09-27,118.85999999999999,87,2,1,1,Hibernating
17281,6,2010-11-30,797.8499999999999,23,4,4,3,Loyal Customers
17282,2,2010-09-09,636.25,105,2,2,3,Hibernating
17283,1,2010-11-26,188.46,27,4,1,1,Promising
17284,4,2010-11-15,1594.6200000000001,38,4,3,4,Potential Loyalists
17285,2,2010-03-21,428.34,277,1,2,2,Hibernating
17286,2,2010-11-04,241.56,49,3,2,2,About to Sleep
17287,14,2010-12-07,2579.99,16,5,5,5,Champion
17288,5,2010-12-16,1213.81,7,5,4,4,Champion
17289,7,2010-11-28,1136.23,25,4,4,4,Loyal Customers
17290,5,2010-11-23,919.75,30,4,4,3,Loyal Customers
17292,2,2010-08-24,271.75,121,2,2,2,Hibernating
17293,7,2010-12-13,1840.22,10,5,4,4,Champion
17294,2,2010-02-08,467.78999999999996,318,1,2,2,Hibernating
17298,4,2010-11-30,464.18,23,4,3,2,Potential Loyalists
17299,2,2010-09-26,346.97,88,2,2,2,Hibernating
17300,2,2010-11-14,393.64,39,4,2,2,Potential Loyalists
17301,1,2010-03-25,132.8,273,1,1,1,Hibernating
17303,1,2010-12-13,250.04,10,5,1,2,New Customers
17304,1,2010-06-23,111.5,183,1,1,1,Hibernating
17305,1,2010-03-01,1235.18,297,1,1,4,Hibernating
17306,1,2010-11-01,485.76000000000005,52,3,1,3,About to Sleep
17307,15,2010-12-09,4513.47,14,5,5,5,Champion
17308,1,2010-11-11,40.32,42,4,1,1,Promising
17309,2,2010-11-23,247.84,30,4,2,2,Potential Loyalists
17310,1,2010-11-17,260.09999999999997,36,4,1,2,Promising
17311,5,2010-11-12,2257.61,41,4,4,5,Loyal Customers
17314,10,2010-11-11,2598.88,42,4,5,5,Loyal Customers
17315,8,2010-12-17,3521.41,6,5,5,5,Champion
17316,1,2010-10-15,124.45,69,3,1,1,About to Sleep
17319,1,2010-02-08,29.1,318,1,1,1,Hibernating
17320,4,2010-12-06,1695.15,17,5,3,4,Potential Loyalists
17321,4,2010-11-10,1040.32,43,3,3,4,Need Attention
17322,6,2010-11-28,829.99,25,4,4,3,Loyal Customers
17323,5,2010-10-28,644.52,56,3,4,3,Loyal Customers
17324,9,2010-12-08,1363.6,15,5,5,4,Champion
17325,2,2010-10-25,512.77,59,3,2,3,About to Sleep
17326,2,2010-10-27,321.95,57,3,2,2,About to Sleep
17327,2,2010-10-26,152.35,58,3,2,1,About to Sleep
17328,1,2010-02-04,104.7,322,1,1,1,Hibernating
17330,2,2010-06-13,59.900000000000006,193,1,2,1,Hibernating
17332,5,2010-06-29,838.27,177,1,4,3,At Risk
17334,1,2010-10-29,328.13,55,3,1,2,About to Sleep
17335,2,2010-11-21,508.0,32,4,2,3,Potential Loyalists
17336,1,2010-08-24,81.12,121,2,1,1,Hibernating
17338,11,2010-12-13,6340.49,10,5,5,5,Champion
17339,3,2010-12-09,178.0,14,5,3,1,Potential Loyalists
17340,16,2010-12-20,12200.82,3,5,5,5,Champion
17341,3,2010-12-08,1108.47,15,5,3,4,Potential Loyalists
17342,7,2010-11-30,1299.24,23,4,4,4,Loyal Customers
17343,5,2010-12-19,1062.64,4,5,4,4,Champion
17345,6,2010-11-29,782.73,24,4,4,3,Loyal Customers
17346,13,2010-12-15,2747.67,8,5,5,5,Champion
17348,4,2010-09-28,1316.8899999999999,86,2,3,4,At Risk
17349,4,2010-11-24,741.5,29,4,3,3,Potential Loyalists
17350,3,2010-11-10,619.971,43,3,3,3,Need Attention
17351,8,2010-10-08,1267.33,76,3,5,4,Loyal Customers
17352,1,2010-01-12,36.25,345,1,1,1,Hibernating
17353,5,2010-10-22,1588.45,62,3,4,4,Loyal Customers
17354,3,2010-10-07,1750.3999999999999,77,2,3,4,At Risk
17355,1,2010-11-18,285.11,35,4,1,2,Promising
17356,4,2010-06-03,768.25,203,1,3,3,At Risk
17358,4,2010-12-19,746.9,4,5,3,3,Potential Loyalists
17359,1,2010-03-01,156.6,297,1,1,1,Hibernating
17360,4,2010-11-19,675.54,34,4,3,3,Potential Loyalists
17361,2,2010-02-01,392.44,325,1,2,2,Hibernating
17362,6,2010-11-04,725.3100000000001,49,3,4,3,Loyal Customers
17363,3,2010-11-09,940.86,44,3,3,4,Need Attention
17364,15,2010-11-28,6081.94,25,4,5,5,Loyal Customers
17365,8,2010-11-18,3442.57,35,4,5,5,Loyal Customers
17366,3,2010-11-12,1097.89,41,4,3,4,Potential Loyalists
17368,6,2010-11-29,757.9,24,4,4,3,Loyal Customers
17371,2,2010-12-13,182.0,10,5,2,1,Potential Loyalists
17372,22,2010-12-14,2965.39,9,5,5,5,Champion
17373,3,2010-10-17,520.58,67,3,3,3,Need Attention
17374,2,2010-11-11,247.24,42,4,2,2,Potential Loyalists
17375,2,2010-12-13,370.16,10,5,2,2,Potential Loyalists
17376,2,2010-10-31,250.44,53,3,2,2,About to Sleep
17377,66,2010-12-17,12756.7,6,5,5,5,Champion
17378,2,2010-11-30,21.9,23,4,2,1,Potential Loyalists
17380,4,2010-10-01,646.25,83,2,3,3,At Risk
17381,10,2010-12-06,4436.58,17,5,5,5,Champion
17382,7,2010-09-30,836.88,84,2,4,3,At Risk
17383,1,2010-09-12,110.69999999999999,102,2,1,1,Hibernating
17384,1,2010-08-29,171.15,116,2,1,1,Hibernating
17386,1,2010-11-19,126.35000000000001,34,4,1,1,Promising
17388,6,2010-10-15,1001.45,69,3,4,4,Loyal Customers
17389,31,2010-11-30,15355.29,23,4,5,5,Loyal Customers
17390,1,2010-10-15,149.3,69,3,1,1,About to Sleep
17392,2,2010-12-16,481.06,7,5,2,3,Potential Loyalists
17393,2,2010-10-25,381.15,59,3,2,2,About to Sleep
17395,1,2010-07-19,97.5,157,2,1,1,Hibernating
17396,9,2010-12-03,1753.8,20,5,5,4,Champion
17397,1,2010-10-19,536.77,65,3,1,3,About to Sleep
17400,3,2010-12-21,2171.96,2,5,3,5,Potential Loyalists
17401,1,2010-06-16,114.85,190,1,1,1,Hibernating
17402,12,2010-12-05,2366.7799999999997,18,5,5,5,Champion
17403,1,2010-09-15,118.95,99,2,1,1,Hibernating
17406,13,2010-12-08,2339.18,15,5,5,5,Champion
17407,1,2010-10-24,552.9,60,3,1,3,About to Sleep
17408,3,2010-07-27,434.64000000000004,149,2,3,2,At Risk
17409,7,2010-10-14,6122.02,70,3,4,5,Loyal Customers
17411,4,2010-12-09,375.49,14,5,3,2,Potential Loyalists
17412,11,2010-12-16,2316.19,7,5,5,5,Champion
17413,2,2010-10-31,560.14,53,3,2,3,About to Sleep
17414,3,2010-10-12,362.08000000000004,72,3,3,2,Need Attention
17416,15,2010-11-11,9767.53,42,4,5,5,Loyal Customers
17417,1,2010-06-09,164.18,197,1,1,1,Hibernating
17418,1,2010-11-17,206.60000000000002,36,4,1,1,Promising
17419,8,2010-12-07,2273.95,16,5,5,5,Champion
17420,6,2010-12-01,495.5,22,4,4,3,Loyal Customers
17421,2,2010-11-18,928.61,35,4,2,4,Potential Loyalists
17422,10,2010-11-30,1742.26,23,4,5,4,Loyal Customers
17423,1,2010-11-11,420.54,42,4,1,2,Promising
17424,1,2010-10-07,176.96,77,2,1,1,Hibernating
17426,10,2010-09-13,3496.91,101,2,5,5,Can't Lose Them
17428,16,2010-12-13,11752.52,10,5,5,5,Champion
17429,3,2010-11-08,835.04,45,3,3,3,Need Attention
17430,3,2010-12-09,469.40999999999997,14,5,3,2,Potential Loyalists
17432,6,2010-11-19,1210.78,34,4,4,4,Loyal Customers
17433,1,2010-11-19,266.8,34,4,1,2,Promising
17435,1,2010-10-24,331.35,60,3,1,2,About to Sleep
17436,3,2010-10-27,246.36,57,3,3,2,Need Attention
17437,1,2010-06-28,373.17,178,1,1,2,Hibernating
17438,4,2010-09-21,1034.32,93,2,3,4,At Risk
17439,1,2010-02-22,325.74,304,1,1,2,Hibernating
17440,1,2010-06-08,137.16,198,1,1,1,Hibernating
17442,14,2010-12-09,2453.04,14,5,5,5,Champion
17448,53,2010-07-30,14633.58,146,2,5,5,Can't Lose Them
17449,6,2010-12-15,2815.87,8,5,4,5,Champion
17450,5,2010-12-07,2247.2,16,5,4,5,Champion
17452,1,2010-04-15,227.28,252,1,1,1,Hibernating
17454,8,2010-12-15,1211.56,8,5,5,4,Champion
17456,2,2010-12-09,975.5600000000001,14,5,2,4,Potential Loyalists
17457,12,2010-11-25,3427.13,28,4,5,5,Loyal Customers
17458,1,2010-11-23,213.08,30,4,1,1,Promising
17460,15,2010-12-02,1656.91,21,5,5,4,Champion
17463,3,2010-06-01,666.45,205,1,3,3,At Risk
17464,3,2010-07-05,832.1800000000001,171,1,3,3,At Risk
17465,6,2010-10-10,2136.07,74,3,4,5,Loyal Customers
17467,1,2010-11-09,102.6,44,3,1,1,About to Sleep
17468,1,2010-11-29,57.8,24,4,1,1,Promising
17469,14,2010-11-04,2901.12,49,3,5,5,Loyal Customers
17470,7,2010-12-07,1679.8,16,5,4,4,Champion
17471,1,2010-08-22,321.65000000000003,123,2,1,2,Hibernating
17472,1,2010-03-21,224.81,277,1,1,1,Hibernating
17473,3,2010-11-03,621.85,50,3,3,3,Need Attention
17474,1,2010-04-19,1047.0,248,1,1,4,Hibernating
17476,2,2010-11-11,254.95,42,4,2,2,Potential Loyalists
17477,5,2010-04-06,1209.6,261,1,4,4,At Risk
17478,2,2010-10-27,1272.8,57,3,2,4,About to Sleep
17479,1,2010-03-17,389.26000000000005,281,1,1,2,Hibernating
17480,1,2010-09-21,390.21,93,2,1,2,Hibernating
17482,2,2010-08-09,778.19,136,2,2,3,Hibernating
17483,1,2010-10-21,177.69,63,3,1,1,About to Sleep
17484,2,2010-05-12,209.57,225,1,2,1,Hibernating
17488,1,2010-03-08,336.5,290,1,1,2,Hibernating
17490,2,2010-11-16,658.18,37,4,2,3,Potential Loyalists
17491,8,2010-12-07,2422.2000000000003,16,5,5,5,Champion
17492,2,2010-08-18,747.85,127,2,2,3,Hibernating
17493,1,2010-11-19,100.91000000000001,34,4,1,1,Promising
17494,1,2010-07-26,54.699999999999996,150,2,1,1,Hibernating
17495,2,2010-11-19,356.81,34,4,2,2,Potential Loyalists
17496,5,2010-12-16,1439.89,7,5,4,4,Champion
17497,2,2010-11-14,287.25,39,4,2,2,Potential Loyalists
17499,2,2010-06-10,763.0600000000001,196,1,2,3,Hibernating
17504,9,2010-11-24,6262.81,29,4,5,5,Loyal Customers
17505,3,2010-06-07,1289.64,199,1,3,4,At Risk
17510,1,2010-10-15,206.07999999999998,69,3,1,1,About to Sleep
17511,40,2010-12-15,71970.39,8,5,5,5,Champion
17512,7,2010-09-13,1391.74,101,2,4,4,At Risk
17513,2,2010-10-27,645.6,57,3,2,3,About to Sleep
17514,1,2010-02-08,334.18,318,1,1,2,Hibernating
17515,5,2010-11-10,978.4399999999999,43,3,4,4,Loyal Customers
17516,1,2010-11-26,189.47,27,4,1,1,Promising
17518,2,2010-10-10,329.42,74,3,2,2,About to Sleep
17519,11,2010-12-14,2963.68,9,5,5,5,Champion
17521,2,2010-11-10,554.85,43,3,2,3,About to Sleep
17524,4,2010-12-13,569.38,10,5,3,3,Potential Loyalists
17525,3,2010-12-15,1161.9,8,5,3,4,Potential Loyalists
17526,10,2010-12-14,2267.82,9,5,5,5,Champion
17529,2,2010-04-08,1240.25,259,1,2,4,Hibernating
17530,3,2010-12-09,493.78000000000003,14,5,3,3,Potential Loyalists
17531,6,2010-07-16,1027.52,160,2,4,4,At Risk
17532,1,2010-11-19,65.34,34,4,1,1,Promising
17533,1,2010-10-01,34.8,83,2,1,1,Hibernating
17534,4,2010-09-14,1445.47,100,2,3,4,At Risk
17536,2,2010-10-15,288.33,69,3,2,2,About to Sleep
17539,6,2010-04-01,1044.52,266,1,4,4,At Risk
17540,4,2010-11-21,1011.7,32,4,3,4,Potential Loyalists
17541,1,2010-07-18,124.46,158,2,1,1,Hibernating
17542,2,2010-03-08,170.95,290,1,2,1,Hibernating
17543,1,2010-06-08,120.05,198,1,1,1,Hibernating
17544,3,2010-11-14,960.69,39,4,3,4,Potential Loyalists
17545,3,2010-11-14,802.58,39,4,3,3,Potential Loyalists
17547,4,2010-12-02,763.35,21,5,3,3,Potential Loyalists
17548,4,2010-12-01,769.4399999999999,22,4,3,3,Potential Loyalists
17550,7,2010-11-07,2621.58,46,3,4,5,Loyal Customers
17551,1,2010-12-15,306.84,8,5,1,2,New Customers
17552,12,2010-12-02,2180.52,21,5,5,5,Champion
17553,1,2010-08-24,204.0,121,2,1,1,Hibernating
17555,3,2010-10-10,574.48,74,3,3,3,Need Attention
17556,1,2010-11-25,142.77,28,4,1,1,Promising
17558,1,2010-11-11,259.17,42,4,1,2,Promising
17559,1,2010-07-15,167.62,161,2,1,1,Hibernating
17560,4,2010-11-09,1040.85,44,3,3,4,Need Attention
17561,2,2010-11-14,362.45,39,4,2,2,Potential Loyalists
17563,5,2010-05-10,475.48,227,1,4,3,At Risk
17565,1,2010-05-02,131.83,235,1,1,1,Hibernating
17567,2,2010-12-02,1024.55,21,5,2,4,Potential Loyalists
17568,1,2010-03-16,382.79,282,1,1,2,Hibernating
17570,2,2010-11-23,200.0,30,4,2,1,Potential Loyalists
17571,1,2010-06-15,205.23999999999998,191,1,1,1,Hibernating
17572,6,2010-12-01,433.95000000000005,22,4,4,2,Loyal Customers
17575,1,2010-02-10,171.7,316,1,1,1,Hibernating
17576,22,2010-12-13,5055.73,10,5,5,5,Champion
17577,2,2010-03-04,348.75,294,1,2,2,Hibernating
17578,8,2010-08-22,928.75,123,2,5,4,Can't Lose Them
17579,1,2010-05-10,304.38,227,1,1,2,Hibernating
17580,3,2010-12-16,376.4,7,5,3,2,Potential Loyalists
17581,20,2010-12-23,7495.46,0,5,5,5,Champion
17582,5,2010-09-19,1292.43,95,2,4,4,At Risk
17583,1,2010-05-28,135.95,209,1,1,1,Hibernating
17584,4,2010-08-29,3917.4,116,2,3,5,At Risk
17585,3,2010-09-20,960.23,94,2,3,4,At Risk
17586,1,2010-03-30,167.4,268,1,1,1,Hibernating
17587,1,2010-03-21,181.66,277,1,1,1,Hibernating
17588,6,2010-11-08,1737.25,45,3,4,4,Loyal Customers
17589,17,2010-11-19,11790.75,34,4,5,5,Loyal Customers
17591,2,2010-12-07,550.7,16,5,2,3,Potential Loyalists
17593,7,2010-12-22,2979.94,1,5,4,5,Champion
17594,2,2010-09-16,1504.7,98,2,2,4,Hibernating
17596,7,2010-12-06,1628.73,17,5,4,4,Champion
17597,6,2010-10-26,1498.52,58,3,4,4,Loyal Customers
17598,1,2010-11-23,409.98,30,4,1,2,Promising
17599,3,2010-09-01,59.55,113,2,3,1,At Risk
17601,1,2010-11-24,305.46999999999997,29,4,1,2,Promising
17602,10,2010-09-01,2409.66,113,2,5,5,Can't Lose Them
17603,5,2010-04-01,1222.3600000000001,266,1,4,4,At Risk
17604,4,2010-10-13,636.57,71,3,3,3,Need Attention
17605,1,2010-04-28,160.75,239,1,1,1,Hibernating
17607,1,2010-11-28,333.81,25,4,1,2,Promising
17608,2,2010-09-16,305.11,98,2,2,2,Hibernating
17609,8,2010-11-02,909.17,51,3,5,3,Loyal Customers
17610,5,2010-06-17,778.63,189,1,4,3,At Risk
17611,16,2010-12-13,4254.71,10,5,5,5,Champion
17612,20,2010-11-30,3283.29,23,4,5,5,Loyal Customers
17615,4,2010-11-17,411.1,36,4,3,2,Potential Loyalists
17616,1,2010-09-14,163.2,100,2,1,1,Hibernating
17617,2,2010-05-30,553.38,207,1,2,3,Hibernating
17618,11,2010-12-12,3447.2400000000002,11,5,5,5,Champion
17621,5,2010-12-20,2136.62,3,5,4,5,Champion
17622,3,2010-04-22,1135.25,245,1,3,4,At Risk
17623,5,2010-10-26,1659.57,58,3,4,4,Loyal Customers
17624,1,2010-09-28,408.32,86,2,1,2,Hibernating
17625,3,2010-09-19,3345.68,95,2,3,5,At Risk
17626,1,2010-04-16,254.0,251,1,1,2,Hibernating
17627,1,2010-08-18,296.36,127,2,1,2,Hibernating
17629,3,2010-12-15,880.05,8,5,3,3,Potential Loyalists
17631,2,2010-11-30,289.31,23,4,2,2,Potential Loyalists
17633,4,2010-12-15,800.05,8,5,3,3,Potential Loyalists
17635,4,2010-10-11,1274.33,73,3,3,4,Need Attention
17638,1,2010-03-02,234.0,296,1,1,1,Hibernating
17639,5,2010-11-17,506.67,36,4,4,3,Loyal Customers
17640,7,2010-11-25,2608.63,28,4,4,5,Loyal Customers
17642,2,2010-10-06,831.18,78,2,2,3,Hibernating
17643,2,2010-12-01,439.7,22,4,2,2,Potential Loyalists
